X,Y,Temperature
0.0166548,0,339.927
0.0128929,0,339.924
-0.0810899,0.21,300
-0.0832216,0.21,300
-0.0823149,0.208865,300
-0.0169277,0.21,300
-0.0171824,0.21,300
-0.017511,0.20903,300
-0.0243616,0.21,300
-0.0226373,0.203648,300
-0.19,0.0393951,300
-0.19,0.0351979,300
-0.187531,0.0369901,300
0.0942609,-0.09,300
0.0967044,-0.085176,300
0.0946054,-0.0840598,300
0.0902851,-0.09,300
0.0986462,-0.09,300
0.103975,-0.09,300
0.0991693,-0.0840998,300
0.155477,-0.0815449,300
0.154375,0,339.932
0.0409782,-0.09,300
0.0435213,-0.09,300
0.0425839,-0.0887718,300
0.0464464,-0.0815705,300
0.0444624,-0.0865775,300
-0.0347802,-0.09,300
-0.036521,-0.0850455,300
-0.0398494,-0.09,300
-0.0432086,-0.09,300
-0.0445058,-0.0886636,300
-0.0488412,-0.09,300
-0.074881,-0.09,300
-0.0770482,-0.087599,300
-0.0797561,-0.09,300
-0.0654882,-0.09,300
-0.0710327,-0.0853255,300
-0.0730707,-0.082494,300
-0.0921386,-0.09,300
-0.095,-0.0842753,300
-0.0976536,-0.09,300
-0.11362,-0.09,300
-0.116333,-0.083315,300
-0.120105,-0.087274,300
-0.120701,-0.09,300
-0.121867,-0.09,300
-0.19,0.0247464,300
-0.183403,0.0298724,300
-0.183258,0.0311275,300
-0.19,0.0296357,300
-0.182358,0.0314166,300
-0.19,-0.0320695,300
-0.19,-0.0281977,300
-0.19,-0.0253959,300
-0.187095,-0.00101789,300
-0.19,0.00206555,300
-0.19,-0.00215085,300
-0.19,-0.00402439,300
7.49E-16,0.03,339.91
-0.00384766,0.0231312,323.869
5.06E-16,0.02,339.914
-0.00229012,0.00816889,329.16
2.49E-16,0.0098558,339.915
-0.0384124,0.21,300
-0.0361679,0.204795,300
-0.0341744,0.21,300
-0.00593592,0.21,300
-0.00877368,0.21,300
-0.00581402,0.20543,300
0.0017622,0.21,300
-0.00137465,0.204987,300
-0.030099,0.21,300
-0.0283418,0.204479,300
-0.0292652,0.204268,300
-0.0306836,0.203263,300
-0.0285474,0.203577,300
-0.0219771,0.201376,300
-0.0560509,0.21,300
-0.053257,0.20292,300
-0.0506585,0.21,300
-0.19,0.0941649,300
-0.19,0.118474,300
-0.189937,0.118752,300
-0.19,0.118808,300
-0.184518,0.110095,300
-0.19,0.105432,300
0.0537956,0.205845,300.676
0.0572734,0.21,301.442
0.0505567,0.21,300.434
0.0447518,0.21,300.158
0.0414469,0.21,300.054
0.0419169,0.205373,300.052
0.0317413,0.21,300.007
0.0329927,0.208773,300.012
0.0399683,0.201892,300.036
0.0678255,0.203272,305.027
0.0679959,0.20314,305.131
0.0728093,0.21,308.068
0.0703448,0.21,306.569
0.0654481,0.21,303.766
0.0800968,0.21,313.298
0.0806888,0.205261,313.727
0.0830553,0.21,314.818
0.0760918,0.21,310.42
0.046,0.06,339.872
0.049,0.06,339.872
0.0467853,0.0674449,317.991
0.0173989,-0.00814996,308.844
0.00279135,-0.09,300
0.00644558,-0.09,300
0.00403862,-0.0883483,300
0.0209218,-0.0882143,300
0.0189148,-0.09,300
0.0820455,0,339.951
0.07125,0,339.95
0.0767118,-0.00773661,313.991
0.0996009,-0.00695828,315.86
0.105556,0,339.952
0.11875,0,339.95
0.115694,-0.00590541,318.697
0.114387,-0.00722003,314.256
0.115772,-0.00716566,314.36
0.0604545,0,339.946
0.059375,0,339.945
0.0601252,-0.000962118,336.817
0.0685084,-0.00485922,324.147
0.0775192,-0.09,300
0.0802069,-0.09,300
0.0793199,-0.087813,300
0.0701339,-0.0865792,300
0.0670167,-0.09,300
0.0709304,-0.09,300
0.073028,-0.0817867,300
0.0769399,-0.081689,300
0.0805084,-0.0821594,300
0.0877322,-0.0863504,300
0.0818061,-0.09,300
0.106982,0.21,315.003
0.108013,0.20674,314.379
0.113361,0.208308,311.152
0.113951,0.21,310.796
0.105221,0.21,315.669
0.130761,0.21,301.798
0.134145,0.206268,300.928
0.137737,0.21,300.615
0.142525,0.0667732,319.01
0.197701,0.208869,300
0.198171,0.21,300
0.197059,0.21,300
0.167103,0.21,300.001
0.158798,0.21,300.007
0.163955,0.202093,300.002
0.144214,0.21,300.184
0.141235,0.205295,300.389
0.14552,0.206074,300.103
0.147827,0.21,300.074
0.156127,0.208236,300.011
0.15342,0.202027,300.017
0.163062,0.201629,300.003
0.156814,0.21,300.01
0.154015,0.21,300.034
0.151154,0.205634,300.029
0.147126,0.202659,300.081
0.240216,0.21,300
0.230694,0.21,300
0.237214,0.202652,300
0.25542,0.201647,300
0.255569,0.201667,300
0.261294,0.21,300
0.261258,0.209917,300
0.215273,0.201891,300
0.217967,0.201916,300
0.229046,0.21,300
0.222576,0.205329,300
0.226117,-0.09,300
0.223633,-0.0866247,300
0.222436,-0.09,300
0.214883,-0.09,300
0.215656,-0.0892091,300
0.19,0.01,339.914
0.19,0,339.908
0.193066,0.007231,326.216
0.372845,0.087767,300
0.38,0.0848021,300
0.38,0.0903643,300
0.38,0.0952536,300
0.373019,0.0892148,300
0.373089,0.0862215,300
0.38,0.0806049,300
0.0113447,-0.09,300
0.00892307,-0.0867882,300
0.00566191,-0.0818835,300
-0.00525291,-0.09,300
-0.00344283,-0.09,300
-0.00442831,-0.0890632,300
0.0216822,-0.0823315,300
0.0176197,-0.0828839,300
0.0141467,-0.0870462,300
-0.0160051,-0.082352,300
-0.0190765,-0.0825836,300
-0.0233922,-0.0866636,300
-0.0241684,-0.09,300
-0.0294338,-0.09,300
-0.0493642,-0.0821746,300
-0.0518995,-0.0876741,300
-0.0525802,-0.09,300
-0.0541002,-0.09,300
0.161675,-0.09,300
0.160927,-0.0894344,300
0.173349,-0.0872215,300
0.170736,-0.09,300
0.177781,-0.0808567,300
0.184239,-0.0809966,300
0.191254,-0.09,300
0.190155,-0.0859331,300
0.184832,-0.09,300
0.198426,-0.0894107,300
0.198973,-0.0818911,300
0.192258,-0.0822115,300
0.202852,-0.0874853,300
